chr2	10468	10968	22	14
chr2	11198	11766	89	97
chr17	13081	13581	6	1
chr17	14398	14898	9	14
chr17	20202	20702	4	3
chr17	30000	30874	57	42
chr17	31960	32623	35	33
chr2	38228	38728	7	0
chr2	45417	45917	39	22
chr17	48973	49473	5	8
chr17	49958	50638	20	15
chr17	54540	55388	8	4
chr2	64877	65573	18	20
chr17	65340	66402	75	90
chr9	72939	73632	16	19
chr2	80227	80834	18	22
chr5	90916	91486	23	10
chr5	91786	93029	111	105
chr5	94044	94544	3	2
chr7	96838	97451	35	40
chr5	102710	103409	6	8
chr5	106707	107207	4	0
chr4	107337	107837	9	12
chr5	111318	111818	8	1
chr9	113369	113983	17	19
chr9	114412	114912	8	8
chr16	115597	116240	18	18
chr7	119608	120237	18	6
chr10	119746	120264	48	8
chr7	120533	121604	22	18
chr16	121201	121864	40	31
chr7	121434	121934	13	11
chr16	121486	121986	38	29
chr4	125329	125829	6	14
chr5	128400	128900	2	4
chr5	129308	130288	2	7
chr7	131183	131725	8	9
chr16	134114	134614	8	4
chr7	139136	140080	11	16
chr5	141985	142485	5	11
chr16	146793	147293	22	32
chr2	151693	152264	28	39
chr5	154163	154729	0	2
chr7	156300	156869	8	6
chr5	158984	159543	8	8
chr5	162197	162697	4	0
chr5	167700	168501	9	4
chr17	170605	171279	24	31
chr7	173172	173672	10	2
chr17	173363	173863	5	2
chr10	180962	182423	137	122
chr17	183769	184316	11	22
chr17	185240	185740	5	15
chr5	186922	187422	3	6
chr7	187084	187584	6	2
chr12	187134	187642	23	16
chr5	188632	189310	36	55
chr7	188814	189598	50	28
chr7	191820	192465	72	52
chr7	193597	194833	36	28
chr18	195530	196030	0	2
chr17	198494	198994	2	2
chr5	200446	200946	1	4
chr16	204144	204945	25	24
chr4	207215	207715	3	0
chr7	207389	208196	14	8
chr12	207902	208611	26	12
chr11	208345	209136	64	42
chr12	211297	211797	20	27
chr12	212168	212708	30	18
chr12	213892	214660	16	14
chr9	214692	215335	122	111
chr16	214925	215465	32	23
chr8	215411	216088	26	16
chr12	219049	219549	12	2
chr6	219724	220251	13	3
chr7	220373	221064	21	7
chr9	222739	223239	2	0
chr6	223039	223539	7	8
chr8	224204	224704	13	4
chr17	227798	228298	4	2
chr16	230898	231688	142	97
chr17	232213	232808	18	18
chr17	233797	234297	14	5
chr3	234080	234633	10	14
chr17	234947	236319	87	89
chr6	235879	236417	2	6
chr17	235919	236446	45	72
chr6	236075	236740	5	6
chr17	236304	236975	28	39
chr6	236574	237074	6	0
chr3	239530	240165	48	40
chr6	240299	240799	1	0
chr20	247324	248026	50	52
chr12	247862	248758	36	31
chr12	248891	249391	15	19
chr11	250544	251176	25	16
chr12	252023	252523	9	6
chr12	253117	253617	14	11
chr3	258803	259303	4	2
chr20	258910	260248	53	44
chr12	262137	262797	32	28
chr19	267074	267686	49	27
chr11	267812	268312	19	16
chr11	268785	269328	18	14
chr3	271494	271994	3	0
chr17	271995	272718	12	10
chr17	276867	277766	12	14
chr19	277614	278212	13	10
chr12	278262	278762	12	8
chr20	278885	279385	34	26
chr12	279261	279910	14	3
chr19	280559	281065	5	4
chr20	280912	281412	15	5
chr20	281513	282267	32	43
chr11	282676	283176	4	2
chr20	282850	283359	4	2
chr11	284025	284525	8	6
chr2	284106	284786	10	10
chr16	285093	285738	93	65
chr11	287865	288476	16	18
chr12	288258	288758	12	12
chr2	288853	290173	33	34
chr19	289719	290219	41	32
chr2	289724	290224	12	15
chr19	289747	290247	43	32
chr2	289904	290404	11	14
chr19	290192	290926	118	80
chr20	290661	291439	108	68
chr11	291330	291967	26	26
chr19	294897	295575	30	40
chr11	296892	297392	11	10
chr11	297701	298268	14	14
chr12	297914	298529	73	72
chr11	298174	298674	10	10
chr4	298918	299583	46	38
chr11	300146	300817	21	8
chr11	304459	304959	8	5
chr18	304613	305276	6	7
chr20	304810	305336	127	101
