chr2	10468	10968	13	16
chr2	11198	11766	33	31
chr17	13081	13581	9	6
chr17	14398	14898	33	9
chr17	20202	20702	11	6
chr17	30000	30874	47	34
chr17	31960	32623	5	3
chr2	38228	38728	0	0
chr2	45417	45917	26	13
chr17	48973	49473	11	8
chr17	49958	50638	15	10
chr17	54540	55388	30	29
chr2	64877	65573	15	9
chr17	65340	66402	75	49
chr9	72939	73632	11	7
chr2	80227	80834	7	1
chr5	90916	91486	28	22
chr5	91786	93029	92	81
chr5	94044	94544	16	13
chr7	96838	97451	5	2
chr5	102710	103409	4	2
chr5	106707	107207	13	14
chr4	107337	107837	2	4
chr5	111318	111818	4	2
chr9	113369	113983	10	9
chr9	114412	114912	2	2
chr16	115597	116240	22	24
chr7	119608	120237	27	14
chr10	119746	120264	24	14
chr7	120533	121604	28	11
chr16	121201	121864	40	37
chr7	121434	121934	8	6
chr16	121486	121986	35	31
chr4	125329	125829	6	2
chr5	128400	128900	2	4
chr5	129308	130288	2	8
chr7	131183	131725	11	12
chr16	134114	134614	6	6
chr7	139136	140080	36	24
chr5	141985	142485	6	6
chr16	146793	147293	22	24
chr2	151693	152264	16	6
chr5	154163	154729	18	9
chr7	156300	156869	29	6
chr5	158984	159543	11	2
chr5	162197	162697	11	8
chr5	167700	168501	21	14
chr17	170605	171279	44	39
chr7	173172	173672	18	4
chr17	173363	173863	18	10
chr10	180962	182423	109	82
chr17	183769	184316	30	10
chr17	185240	185740	10	5
chr5	186922	187422	17	17
chr7	187084	187584	18	12
chr12	187134	187642	10	2
chr5	188632	189310	76	42
chr7	188814	189598	22	19
chr7	191820	192465	71	57
chr7	193597	194833	55	36
chr18	195530	196030	13	12
chr17	198494	198994	6	9
chr5	200446	200946	10	5
chr16	204144	204945	22	20
chr4	207215	207715	9	6
chr7	207389	208196	18	28
chr12	207902	208611	40	15
chr11	208345	209136	49	35
chr12	211297	211797	24	12
chr12	212168	212708	43	39
chr12	213892	214660	16	20
chr9	214692	215335	70	68
chr16	214925	215465	16	8
chr8	215411	216088	14	8
chr12	219049	219549	3	6
chr6	219724	220251	13	6
chr7	220373	221064	17	18
chr9	222739	223239	22	8
chr6	223039	223539	5	2
chr8	224204	224704	18	12
chr17	227798	228298	8	16
chr16	230898	231688	70	51
chr17	232213	232808	25	7
chr17	233797	234297	13	9
chr3	234080	234633	3	0
chr17	234947	236319	83	61
chr6	235879	236417	18	16
chr17	235919	236446	62	36
chr6	236075	236740	20	19
chr17	236304	236975	57	32
chr6	236574	237074	12	4
chr3	239530	240165	40	12
chr6	240299	240799	0	2
chr20	247324	248026	31	18
chr12	247862	248758	52	26
chr12	248891	249391	18	13
chr11	250544	251176	11	14
chr12	252023	252523	16	2
chr12	253117	253617	15	14
chr3	258803	259303	3	1
chr20	258910	260248	23	20
chr12	262137	262797	48	17
chr19	267074	267686	41	17
chr11	267812	268312	10	8
chr11	268785	269328	19	14
chr3	271494	271994	4	6
chr17	271995	272718	28	26
chr17	276867	277766	24	20
chr19	277614	278212	20	6
chr12	278262	278762	22	15
chr20	278885	279385	14	15
chr12	279261	279910	29	18
chr19	280559	281065	26	27
chr20	280912	281412	4	8
chr20	281513	282267	44	24
chr11	282676	283176	8	2
chr20	282850	283359	14	21
chr11	284025	284525	13	8
chr2	284106	284786	6	10
chr16	285093	285738	49	31
chr11	287865	288476	20	6
chr12	288258	288758	9	5
chr2	288853	290173	22	14
chr19	289719	290219	18	6
chr2	289724	290224	21	4
chr19	289747	290247	19	6
chr2	289904	290404	21	4
chr19	290192	290926	23	13
chr20	290661	291439	92	66
chr11	291330	291967	12	9
chr19	294897	295575	41	31
chr11	296892	297392	9	8
chr11	297701	298268	24	12
chr12	297914	298529	55	47
chr11	298174	298674	12	8
chr4	298918	299583	53	38
chr11	300146	300817	26	15
chr11	304459	304959	4	9
chr18	304613	305276	38	30
chr20	304810	305336	100	52
chr18	304845	305345	39	30
chr20	304858	305358	96	52
chr18	304893	305393	40	29
chr20	304895	305395	93	55
chr18	304897	305412	39	29
chr11	304981	305728	44	28
chr5	305327	305827	4	6
chr11	305447	306130	32	29
chr11	306755	307255	13	5
chr20	306811	308233	135	110
chr2	309106	309833	48	14
chr20	311068	311568	35	20
chr18	312275	312841	23	18
chr11	314874	315374	27	10
chr11	315811	316482	29	11
chr5	317013	317575	49	24
chr2	317257	317757	13	7
chr5	317265	317829	47	26
chr2	317443	318102	17	11
chr16	319270	319770	12	8
chr5	320724	322132	85	52
chr11	326387	326887	11	11
chr9	326427	326927	7	14
chr11	326461	326961	12	11
chr9	326489	326992	8	14
chr20	328125	328947	101	81
chr16	328788	329288	15	13
chr12	328866	329508	45	40
chr11	329203	329984	5	4
chr4	330075	330884	66	49
chr9	331086	331586	12	9
chr11	334053	334907	46	26
chr8	334715	335215	12	19
chr20	335039	335711	14	12
chr12	338706	339206	23	38
chr5	343943	344536	25	28
chr19	348188	348688	12	6
chr11	350885	351385	15	12
chr20	352449	352988	7	3
chr11	355776	356432	37	21
chr20	362253	363123	36	19
chr11	364247	364929	20	8
chr11	368345	368919	20	14
chr5	373305	374346	46	39
chr18	376949	377576	17	19
chr20	380851	381383	10	5
chr11	390021	390521	12	6
chr6	392845	393838	39	27
chr11	396380	397348	22	12
chr5	398630	399130	12	6
chr5	399692	400467	54	22
chr20	401327	402268	14	18
chr11	406649	408075	61	51
chr6	408655	409159	17	16
chr16	409275	409775	10	6
chr11	409305	410251	24	16
chr16	409991	410491	14	16
chr16	411928	412619	31	27
chr19	412173	412673	31	37
chr16	412181	412735	26	22
chr19	412290	412790	35	36
chr16	412938	413438	20	11
chr16	413879	414379	5	5
chr20	414808	415679	26	16
chr5	415633	416319	20	17
chr11	415822	416861	36	25
chr19	417508	418220	58	79
chr8	417834	418685	2	6
chr16	421533	422033	17	13
chr16	429001	429542	23	4
chr8	429085	429585	8	4
chr16	429089	429603	21	5
chr8	429109	429609	8	4
chr16	429117	429617	22	6
chr5	429151	429651	6	5
chr11	429944	430514	4	6
chr5	430706	431642	30	6
chr16	433610	434292	22	18
chr5	436223	437018	12	5
chr8	437903	438403	16	7
chr16	441597	442320	21	12
chr16	447747	448350	22	17
chr11	448047	448565	79	81
chr12	451971	452613	12	13
chr5	454969	455469	4	1
chr16	455062	455562	14	16
chr11	456456	457077	4	0
chr18	456938	457438	7	6
chr19	459848	460489	39	43
chr19	461579	462364	45	46
chr18	463782	464282	20	14
chr16	464509	465009	11	12
chr5	464887	465387	0	2
chr2	467963	468463	35	30
chr9	469609	470684	104	70
chr19	470490	470990	19	8
chr16	476256	476756	23	12
chr18	480507	481007	13	8
chr8	480519	481053	26	16
chr8	483318	483818	1	0
chr5	484738	486258	22	12
chr8	486826	487456	15	10
chr19	488543	489511	116	69
chr5	489060	489560	14	10
chr19	489162	489662	74	43
chr5	490794	492153	39	17
chr5	492570	493122	8	3
chr5	493511	494011	18	14
chr8	493891	494463	17	20
chr5	494110	494610	19	9
chr8	494397	495041	52	40
chr19	495233	495935	26	20
chr5	496072	496572	17	16
chr19	497648	498917	24	27
chr5	502008	502508	19	21
chr5	504497	505078	20	11
chr5	505974	506549	19	6
chr19	510495	511116	34	40
chr19	512677	513232	29	12
chr20	515077	515577	6	0
chr11	518605	519170	53	43
chr19	518755	519434	43	18
