chr2	10468	10968	0	4
chr2	11198	11766	25	19
chr17	13081	13581	8	4
chr17	14398	14898	8	6
chr17	20202	20702	0	4
chr17	30000	30874	38	50
chr17	31960	32623	14	12
chr2	38228	38728	9	8
chr2	45417	45917	8	36
chr17	48973	49473	9	9
chr17	49958	50638	2	10
chr17	54540	55388	5	4
chr2	64877	65573	17	21
chr17	65340	66402	56	57
chr9	72939	73632	16	10
chr2	80227	80834	22	29
chr5	90916	91486	6	27
chr5	91786	93029	104	97
chr5	94044	94544	7	6
chr7	96838	97451	34	65
chr5	102710	103409	9	14
chr5	106707	107207	4	8
chr4	107337	107837	0	4
chr5	111318	111818	6	2
chr9	113369	113983	20	22
chr9	114412	114912	7	8
chr16	115597	116240	12	22
chr7	119608	120237	14	15
chr10	119746	120264	23	25
chr7	120533	121604	30	26
chr16	121201	121864	31	38
chr7	121434	121934	7	16
chr16	121486	121986	29	39
chr4	125329	125829	10	6
chr5	128400	128900	4	4
chr5	129308	130288	8	6
chr7	131183	131725	3	8
chr16	134114	134614	4	6
chr7	139136	140080	10	18
chr5	141985	142485	0	3
chr16	146793	147293	14	24
chr2	151693	152264	32	21
chr5	154163	154729	10	6
chr7	156300	156869	21	18
chr5	158984	159543	24	30
chr5	162197	162697	2	8
chr5	167700	168501	17	9
chr17	170605	171279	22	38
chr7	173172	173672	6	2
chr17	173363	173863	4	2
chr10	180962	182423	85	117
chr17	183769	184316	18	21
chr17	185240	185740	4	10
chr5	186922	187422	8	4
chr7	187084	187584	6	8
chr12	187134	187642	10	13
chr5	188632	189310	29	60
chr7	188814	189598	27	34
chr7	191820	192465	50	73
chr7	193597	194833	19	33
chr18	195530	196030	2	0
chr17	198494	198994	0	2
chr5	200446	200946	8	2
chr16	204144	204945	30	40
chr4	207215	207715	5	8
chr7	207389	208196	16	19
chr12	207902	208611	20	24
chr11	208345	209136	28	22
chr12	211297	211797	4	13
chr12	212168	212708	16	41
chr12	213892	214660	11	8
chr9	214692	215335	67	90
chr16	214925	215465	16	26
chr8	215411	216088	12	12
chr12	219049	219549	2	6
chr6	219724	220251	12	14
chr7	220373	221064	8	16
chr9	222739	223239	2	6
chr6	223039	223539	6	9
chr8	224204	224704	6	14
chr17	227798	228298	4	6
chr16	230898	231688	50	74
chr17	232213	232808	9	16
chr17	233797	234297	10	5
chr3	234080	234633	14	2
chr17	234947	236319	66	82
chr6	235879	236417	14	9
chr17	235919	236446	56	53
chr6	236075	236740	15	13
chr17	236304	236975	30	44
chr6	236574	237074	10	4
chr3	239530	240165	27	34
chr6	240299	240799	20	12
chr20	247324	248026	39	42
chr12	247862	248758	42	42
chr12	248891	249391	9	17
chr11	250544	251176	2	4
chr12	252023	252523	4	2
chr12	253117	253617	10	5
chr3	258803	259303	8	4
chr20	258910	260248	65	62
chr12	262137	262797	20	14
chr19	267074	267686	30	22
chr11	267812	268312	18	18
chr11	268785	269328	28	22
chr3	271494	271994	16	10
chr17	271995	272718	7	9
chr17	276867	277766	14	11
chr19	277614	278212	6	10
chr12	278262	278762	14	14
chr20	278885	279385	9	16
chr12	279261	279910	23	8
chr19	280559	281065	2	4
chr20	280912	281412	21	3
chr20	281513	282267	15	24
chr11	282676	283176	5	2
chr20	282850	283359	8	1
chr11	284025	284525	1	4
chr2	284106	284786	10	21
chr16	285093	285738	23	56
chr11	287865	288476	14	26
chr12	288258	288758	13	12
chr2	288853	290173	35	48
chr19	289719	290219	18	34
chr2	289724	290224	16	29
chr19	289747	290247	19	34
chr2	289904	290404	19	26
chr19	290192	290926	60	96
chr20	290661	291439	59	68
chr11	291330	291967	24	32
chr19	294897	295575	28	36
chr11	296892	297392	1	4
chr11	297701	298268	6	10
chr12	297914	298529	30	42
chr11	298174	298674	6	7
chr4	298918	299583	26	43
chr11	300146	300817	14	22
chr11	304459	304959	7	18
chr18	304613	305276	31	40
chr20	304810	305336	49	65
chr18	304845	305345	30	35
chr20	304858	305358	50	64
chr18	304893	305393	30	34
chr20	304895	305395	50	63
chr18	304897	305412	32	34
chr11	304981	305728	24	34
chr5	305327	305827	4	8
chr11	305447	306130	12	24
chr11	306755	307255	4	2
chr20	306811	308233	78	101
chr2	309106	309833	32	41
chr20	311068	311568	14	16
chr18	312275	312841	0	0
chr11	314874	315374	7	6
chr11	315811	316482	7	9
chr5	317013	317575	20	22
chr2	317257	317757	4	9
chr5	317265	317829	19	23
chr2	317443	318102	11	12
chr16	319270	319770	2	7
chr5	320724	322132	83	84
chr11	326387	326887	10	2
chr9	326427	326927	16	17
chr11	326461	326961	10	2
chr9	326489	326992	17	22
chr20	328125	328947	78	88
chr16	328788	329288	2	2
chr12	328866	329508	25	42
chr11	329203	329984	0	8
chr4	330075	330884	45	56
chr9	331086	331586	12	29
chr11	334053	334907	24	28
chr8	334715	335215	4	4
chr20	335039	335711	11	26
chr12	338706	339206	16	13
chr5	343943	344536	20	27
chr19	348188	348688	4	6
chr11	350885	351385	0	7
