chr2	10468	10968	6	12
chr2	11198	11766	29	49
chr17	13081	13581	8	5
chr17	14398	14898	6	11
chr17	20202	20702	3	2
chr17	30000	30874	26	38
chr17	31960	32623	25	19
chr2	38228	38728	11	3
chr2	45417	45917	15	27
chr17	48973	49473	2	3
chr17	49958	50638	6	18
chr17	54540	55388	4	4
chr2	64877	65573	8	14
chr17	65340	66402	79	67
chr9	72939	73632	8	13
chr2	80227	80834	10	21
chr5	90916	91486	16	18
chr5	91786	93029	80	119
chr5	94044	94544	1	0
chr7	96838	97451	32	33
chr5	102710	103409	11	9
chr5	106707	107207	5	6
chr4	107337	107837	0	7
chr5	111318	111818	4	8
chr9	113369	113983	14	12
chr9	114412	114912	1	1
chr16	115597	116240	19	22
chr7	119608	120237	12	17
chr10	119746	120264	14	10
chr7	120533	121604	24	20
chr16	121201	121864	45	24
chr7	121434	121934	9	8
chr16	121486	121986	42	21
chr4	125329	125829	17	13
chr5	128400	128900	6	10
chr5	129308	130288	6	6
chr7	131183	131725	9	8
chr16	134114	134614	6	7
chr7	139136	140080	12	4
chr5	141985	142485	12	6
chr16	146793	147293	34	32
chr2	151693	152264	24	32
chr5	154163	154729	8	4
chr7	156300	156869	8	4
chr5	158984	159543	8	12
chr5	162197	162697	8	3
chr5	167700	168501	12	3
chr17	170605	171279	32	18
chr7	173172	173672	2	0
chr17	173363	173863	2	4
chr10	180962	182423	82	99
chr17	183769	184316	4	2
chr17	185240	185740	10	12
chr5	186922	187422	0	0
chr7	187084	187584	5	1
chr12	187134	187642	4	10
chr5	188632	189310	34	41
chr7	188814	189598	21	36
chr7	191820	192465	41	51
chr7	193597	194833	19	32
chr18	195530	196030	0	2
chr17	198494	198994	0	6
chr5	200446	200946	2	0
chr16	204144	204945	20	24
chr4	207215	207715	5	4
chr7	207389	208196	7	10
chr12	207902	208611	20	16
chr11	208345	209136	32	77
chr12	211297	211797	9	12
chr12	212168	212708	34	42
chr12	213892	214660	10	16
chr9	214692	215335	67	94
chr16	214925	215465	12	32
chr8	215411	216088	8	7
chr12	219049	219549	8	2
chr6	219724	220251	14	10
chr7	220373	221064	14	14
chr9	222739	223239	1	0
chr6	223039	223539	9	4
chr8	224204	224704	2	15
chr17	227798	228298	0	0
chr16	230898	231688	70	114
chr17	232213	232808	9	16
chr17	233797	234297	4	16
chr3	234080	234633	8	10
chr17	234947	236319	54	72
chr6	235879	236417	3	2
chr17	235919	236446	38	51
chr6	236075	236740	5	7
chr17	236304	236975	19	21
chr6	236574	237074	3	10
chr3	239530	240165	13	26
chr6	240299	240799	4	0
chr20	247324	248026	46	58
chr12	247862	248758	38	41
chr12	248891	249391	21	12
chr11	250544	251176	20	16
chr12	252023	252523	6	8
chr12	253117	253617	10	25
chr3	258803	259303	0	0
chr20	258910	260248	46	42
chr12	262137	262797	32	28
chr19	267074	267686	42	44
chr11	267812	268312	10	8
chr11	268785	269328	6	22
chr3	271494	271994	7	2
chr17	271995	272718	4	7
chr17	276867	277766	22	9
chr19	277614	278212	8	18
chr12	278262	278762	6	11
chr20	278885	279385	15	20
chr12	279261	279910	9	8
chr19	280559	281065	4	5
chr20	280912	281412	20	13
chr20	281513	282267	26	29
chr11	282676	283176	2	6
chr20	282850	283359	0	1
chr11	284025	284525	0	0
chr2	284106	284786	18	20
chr16	285093	285738	47	78
chr11	287865	288476	11	17
chr12	288258	288758	8	11
chr2	288853	290173	26	28
chr19	289719	290219	26	53
chr2	289724	290224	18	24
chr19	289747	290247	28	58
chr2	289904	290404	15	21
chr19	290192	290926	108	140
chr20	290661	291439	86	94
chr11	291330	291967	18	24
chr19	294897	295575	21	28
chr11	296892	297392	6	4
chr11	297701	298268	5	6
chr12	297914	298529	33	59
chr11	298174	298674	4	10
chr4	298918	299583	63	43
chr11	300146	300817	14	5
chr11	304459	304959	2	8
chr18	304613	305276	11	22
chr20	304810	305336	71	90
chr18	304845	305345	12	23
chr20	304858	305358	70	88
chr18	304893	305393	12	22
chr20	304895	305395	69	87
chr18	304897	305412	12	22
chr11	304981	305728	31	32
chr5	305327	305827	0	2
chr11	305447	306130	22	14
chr11	306755	307255	5	8
chr20	306811	308233	157	172
chr2	309106	309833	30	36
chr20	311068	311568	18	29
chr18	312275	312841	2	2
chr11	314874	315374	5	6
chr11	315811	316482	12	16
chr5	317013	317575	16	29
chr2	317257	317757	13	14
chr5	317265	317829	15	33
chr2	317443	318102	17	28
chr16	319270	319770	7	6
chr5	320724	322132	72	62
chr11	326387	326887	6	4
chr9	326427	326927	8	4
chr11	326461	326961	6	4
chr9	326489	326992	9	4
chr20	328125	328947	79	128
chr16	328788	329288	12	12
chr12	328866	329508	30	51
chr11	329203	329984	6	14
chr4	330075	330884	55	52
chr9	331086	331586	4	8
chr11	334053	334907	30	39
chr8	334715	335215	0	2
chr20	335039	335711	31	22
chr12	338706	339206	4	6
chr5	343943	344536	14	28
chr19	348188	348688	2	4
chr11	350885	351385	7	0
chr20	352449	352988	12	18
chr11	355776	356432	36	50
chr20	362253	363123	26	26
chr11	364247	364929	22	11
chr11	368345	368919	18	13
chr5	373305	374346	59	27
chr18	376949	377576	0	25
chr20	380851	381383	16	21
chr11	390021	390521	8	12
chr6	392845	393838	20	35
chr11	396380	397348	6	4
chr5	398630	399130	10	10
chr5	399692	400467	32	50
chr20	401327	402268	6	2
chr11	406649	408075	56	86
chr6	408655	409159	20	22
chr16	409275	409775	10	8
chr11	409305	410251	12	4
chr16	409991	410491	4	4
chr16	411928	412619	18	39
chr19	412173	412673	10	10
chr16	412181	412735	21	33
chr19	412290	412790	6	12
chr16	412938	413438	12	8
chr16	413879	414379	9	10
chr20	414808	415679	26	54
chr5	415633	416319	22	4
chr11	415822	416861	25	35
chr19	417508	418220	25	40
chr8	417834	418685	18	11
chr16	421533	422033	4	2
chr16	429001	429542	26	37
chr8	429085	429585	8	7
chr16	429089	429603	26	37
chr8	429109	429609	11	7
chr16	429117	429617	26	37
chr5	429151	429651	9	6
chr11	429944	430514	12	12
chr5	430706	431642	10	16
chr16	433610	434292	52	54
chr5	436223	437018	7	4
chr8	437903	438403	14	5
chr16	441597	442320	56	29
chr16	447747	448350	26	27
chr11	448047	448565	75	107
chr12	451971	452613	5	10
chr5	454969	455469	0	6
chr16	455062	455562	2	3
chr11	456456	457077	4	2
chr18	456938	457438	8	2
chr19	459848	460489	28	26
chr19	461579	462364	32	49
chr18	463782	464282	6	6
chr16	464509	465009	2	9
chr5	464887	465387	4	2
chr2	467963	468463	28	28
chr9	469609	470684	32	44
chr19	470490	470990	4	0
chr16	476256	476756	20	20
chr18	480507	481007	4	2
chr8	480519	481053	6	14
chr8	483318	483818	0	4
chr5	484738	486258	12	8
chr8	486826	487456	8	10
chr19	488543	489511	116	150
chr5	489060	489560	4	8
chr19	489162	489662	62	69
chr5	490794	492153	8	10
chr5	492570	493122	2	4
chr5	493511	494011	5	3
chr8	493891	494463	28	31
chr5	494110	494610	3	5
chr8	494397	495041	63	64
chr19	495233	495935	39	30
chr5	496072	496572	5	4
chr19	497648	498917	28	37
chr5	502008	502508	0	9
chr5	504497	505078	4	4
chr5	505974	506549	12	5
chr19	510495	511116	45	53
chr19	512677	513232	3	14
chr20	515077	515577	2	4
chr11	518605	519170	67	86
chr19	518755	519434	21	40
chr8	521545	522045	18	17
chr7	524018	524518	8	10
chr19	525116	525616	8	1
chr19	532552	533077	36	31
chr16	533429	533929	16	24
chr20	542254	542754	8	28
chr8	542474	542974	19	17
chr11	544119	544619	0	0
chr6	551362	551913	24	19
chr20	552337	552956	12	14
chr7	552517	553017	0	0
chr7	554277	555135	61	56
chr11	554642	555156	16	43
chr20	554774	555274	17	20
chr11	554911	555424	29	46
chr20	554969	555469	19	28
chr11	554973	555473	24	37
chr20	554987	555487	19	28
chr11	554994	555494	23	33
chr20	555131	555670	17	27
chr11	555172	555672	28	25
chr7	555185	555685	30	36
chr11	555196	555696	28	26
chr7	555210	555710	28	35
chr11	555222	555722	28	26
chr7	557636	558136	30	42
chr19	558740	559240	4	4
chr7	560826	561326	14	15
chr20	564860	565509	24	52
chr4	569032	569532	37	25
chr4	570166	570684	16	8
chr4	570988	571488	13	22
chr19	571105	571640	27	32
chr16	571254	571754	17	19
chr19	571295	571795	22	31
chr11	571315	571815	16	28
chr4	571330	571830	12	22
chr16	571340	571840	24	23
chr11	571340	571840	16	30
chr16	571419	572023	24	21
chr7	572029	572529	5	6
chr19	573085	573585	20	27
chr18	573349	573849	4	8
chr18	574712	575260	20	17
chr20	576348	576848	12	8
chr19	577430	577930	9	5
chr7	577622	578219	6	30
chr7	578396	579035	4	16
chr5	580026	580526	8	13
chr19	582196	582760	14	14
chr12	582893	583393	4	9
chr20	583057	583557	10	8
chr16	583328	584033	4	8
chr19	584218	584804	15	40
chr20	584904	585404	2	1
chr17	584960	585460	1	2
chr12	586175	586675	4	0
chr19	588021	588731	30	36
chr12	590178	590678	2	6
chr20	592058	592558	19	10
chr5	592096	592596	2	4
chr20	592148	592648	20	9
chr4	596301	597048	16	28
chr20	601892	602392	6	10
chr16	609341	609841	12	5
chr11	611052	611552	18	12
chr7	612029	612554	27	18
chr11	613245	614114	33	46
chr12	618796	619809	18	43
chr20	623050	623655	9	9
chr20	625900	626592	28	28
chr11	626123	626623	10	8
chr20	626125	626625	24	27
chr16	626458	627150	9	16
chr2	627010	627514	10	2
chr19	627998	628604	6	13
chr16	628876	629413	58	88
chr17	629578	630225	13	26
chr19	632430	633042	22	44
chr16	633597	634336	26	62
chr18	634566	635627	24	10
chr8	637491	638269	44	46
chr11	638116	639186	33	35
chr16	638739	639239	52	72
chr11	638778	639435	47	33
chr20	639067	639642	22	23
chr11	639230	639730	38	31
chr20	639306	640097	19	33
chr19	640458	640958	2	10
chr4	642329	642847	2	25
chr20	642394	643050	8	29
chr20	644608	645108	14	8
chr4	645096	645596	4	12
chr20	648031	648531	8	13
chr12	651025	651525	9	2
chr12	651941	652441	7	6
chr20	653356	653856	6	9
chr4	657078	657958	49	62
chr17	659136	659636	6	2
chr4	659821	660321	8	9
chr6	659906	660627	30	24
chr4	660127	660627	4	11
chr6	660128	660709	16	19
chr2	660524	661386	14	8
chr19	662153	662653	23	16
chr19	664756	665432	22	32
chr18	665963	666463	8	6
chr5	669101	669601	36	38
chr20	669560	670060	23	12
chr10	670020	670884	37	52
chr19	670393	670893	13	14
chr10	670408	670908	33	47
chr19	670432	670983	14	16
chr10	670523	671570	47	55
chr5	671626	672260	50	39
chr10	671891	672391	8	10
chr16	672224	672781	8	14
chr8	674111	674639	12	14
chr4	674200	674700	24	31
chr8	674263	674782	12	11
chr4	674565	675087	32	49
chr6	674635	675268	12	4
chr4	674873	676042	49	50
chr2	676061	676860	83	110
chr4	677529	678085	33	44
chr12	678704	679512	37	46
chr16	679415	679915	13	18
chr12	679430	680081	41	44
chr19	679622	680122	30	50
chr16	679648	680155	21	38
chr12	679658	680160	39	36
chr19	679662	680162	40	56
chr12	679709	680240	34	32
chr19	679824	680361	66	84
chr12	680099	680599	12	16
chr6	680115	680615	22	21
chr19	680115	680615	89	92
chr6	680162	680772	21	27
chr19	680423	681134	187	185
chr4	680807	681307	12	17
chr6	683812	684411	37	48
chr6	685009	685509	5	6
chr12	685166	685902	38	42
chr18	686173	686898	42	44
chr6	686420	686920	6	2
chr18	686423	686939	38	39
chr4	686623	687123	6	0
chr16	686921	687745	84	111
chr10	688035	688535	8	7
chr8	689116	689616	6	11
chr2	691964	692464	0	4
chr16	692420	692920	16	31
chr17	693219	695221	51	64
chr18	697688	698188	8	8
chr17	698036	698868	22	26
chr6	701206	702226	16	10
chr8	702025	702668	4	0
chr19	703446	704642	56	62
chr7	704820	705821	45	69
chr11	706685	707447	38	24
chr10	707546	708046	8	4
chr17	707813	708380	19	22
chr6	707888	708388	2	6
chr17	707927	708427	18	20
chr20	708934	709434	25	45
chr11	709215	709715	7	15
chr11	710165	710833	26	20
chr16	710458	710958	33	34
chr11	710472	710972	16	16
chr16	710490	710991	32	34
chr6	710607	711129	12	26
chr11	710629	711129	12	15
chr6	710630	711171	13	26
chr16	710727	711227	40	37
chr6	710730	711230	16	26
chr16	710734	711239	38	37
chr6	710813	711313	16	23
chr16	710993	711496	18	13
chr6	711111	711611	8	11
chr18	711403	711958	12	12
chr2	715963	716463	2	9
chr11	720371	721057	46	50
chr19	720601	721158	9	12
chr11	720688	721188	43	49
chr12	723650	724150	8	2
chr16	724506	725006	12	18
chr11	725610	726833	65	56
chr12	726520	727020	6	2
chr16	727292	727831	37	23
chr11	727804	728469	29	53
chr2	729363	729912	20	18
chr12	732741	733413	14	12
chr10	734568	735107	24	34
chr16	735879	736379	6	10
chr12	741196	741985	12	22
chr11	743674	744222	58	88
chr16	743792	744305	29	30
chr11	743815	744315	62	93
chr16	743819	744319	29	30
chr11	743824	744333	62	91
chr16	743876	744672	31	35
chr16	744979	745793	39	49
chr16	750611	751111	31	28
chr7	750620	751120	6	8
chr7	751626	752275	14	12
chr12	751784	752284	67	65
chr7	751802	752302	14	10
chr12	751827	752392	71	70
chr7	752063	752563	5	8
chr12	752074	752574	64	67
chr7	752342	753021	10	10
chr7	753391	754386	7	12
chr5	758138	758638	2	5
chr4	759386	759886	12	6
chr16	759835	760335	12	6
chr4	760805	761305	6	8
chr16	761592	762235	15	21
chr11	763210	763710	11	19
chr11	765171	765671	24	27
chr16	765867	766565	28	31
chr4	766657	767157	0	4
chr4	767705	768205	3	6
chr7	771656	772156	10	9
chr2	774356	774885	18	18
chr12	776578	777078	12	10
chr16	778075	778858	62	70
chr4	778848	779535	31	34
chr4	780737	781237	12	7
chr19	782098	782770	43	37
chr11	782271	782771	9	10
chr19	782299	782988	42	47
chr11	783379	783959	36	53
chr5	784675	785207	66	69
chr4	785703	786389	26	43
chr4	787165	788188	20	25
chr19	788460	788960	0	10
chr4	788602	789406	13	24
chr19	788988	789515	31	39
chr11	789109	789609	14	17
chr19	789149	789728	35	35
