"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DDX11L1",78.094570808325,0.665983986442526,0.300776860310736,2.2142128412222,0.0268141409253827,0.0422507679159833
"WASH7P",2057.9108856793,0.468974624046901,0.06032470381279,7.77417201255233,7.59424865410225e-15,2.61706707162884e-14
"LOC100996442",180.860039746633,-1.64637129187647,0.211894519799475,-7.76976815367618,7.86299143898916e-15,2.7085846720655e-14
"LOC101929017",200.085556620639,-0.591487762888648,0.177707344949525,-3.32843734206176,0.000873346479296283,0.00165140458730568
"FGG",10.3370369850318,-4.42625907546972,1.03670529980563,-4.26954417644011,1.95872852908071e-05,4.24860344009145e-05
"LOC101927965",38.2055949729987,-1.397879654159,0.364058590463904,-3.83971066958684,0.000123179390873853,0.000251682139832926
"LRAT",18353.2275906597,-2.52806744178667,0.0379200610368792,-66.66833788395,0,0
"RBM46",111.99019375157,-1.1329891214696,0.221535333832235,-5.11425921035061,3.14974588807646e-07,7.65396052720915e-07
"MAP9",3870.04557920952,0.150978143628896,0.0682780536024953,2.21122506666445,0.0270202553772594,0.0425438149121827
"PRDX1",71445.8541259686,-0.616566966830232,0.0533201335850393,-11.5634925378962,6.30895497625583e-31,3.4350978046139e-30
"GLRB",128.961113622146,2.25845550044948,0.227231424902986,9.93901042258437,2.81610684201125e-23,1.26439422757775e-22
"FAM198B",13.7985368597203,-6.37248356420062,1.30286610028394,-4.89112700285305,1.00260243129431e-06,2.36561468692866e-06
"AKR1A1",16870.7419378779,0.30148520349864,0.043033994527019,7.00574526748501,2.4567454498101e-12,7.64781740263299e-12
"TMEM144",736.175637990007,-0.688699845789454,0.0893136678541117,-7.71102410567667,1.24812083204481e-14,4.25737379056736e-14
"RXFP1",83.2672039960713,-5.8876029561171,0.534743364811268,-11.0101468172402,3.41446849149359e-28,1.74561762502954e-27
"C4orf46",7073.59444629443,0.734802079880064,0.0497510912125346,14.7695670983581,2.3018668280786e-49,1.81486739094406e-48
"ETFDH",1235.97258860571,0.27640547839702,0.0736914914370604,3.75084657681405,0.000176238518446679,0.000355309788125639
"PPID",9399.61251244011,-0.121120313585229,0.0490558576867217,-2.46902855839809,0.0135480405682954,0.0223406847382942
"FNIP2",2291.00763438055,-0.336456198670703,0.0579245311924186,-5.80852691846628,6.30248976872155e-09,1.67787450530153e-08
"NASP",89482.7066711298,0.588025926868488,0.036057494830501,16.308008352568,8.65696616657192e-60,7.95577797355517e-59
"RAPGEF2",10896.3720920636,0.193342126430119,0.0373516959799989,5.17626097978657,2.2637674201262e-07,5.54812877082857e-07
"FSTL5",38.5390917972608,-2.8137914243526,0.432866932797281,-6.50036122225661,8.01273772644354e-11,2.32592087718142e-10
"LOC101928081",77.3947824242792,-1.57549800471538,0.285400537980346,-5.52030495760269,3.38411834090763e-08,8.67472440335868e-08
"MARCH1",948.835719748585,-0.733547842530941,0.123061654140339,-5.96081572001627,2.50981879095192e-09,6.80843495641499e-09
"GPBP1L1",18909.9854314002,0.62332735285221,0.0362867402891651,17.1778271590389,3.89218892354491e-66,3.97009051395674e-65
"LOC100505989",74.4206394200118,-1.25288013016452,0.271537372590888,-4.61402464865186,3.94945556385882e-06,8.98076116586407e-06
"LOC100506013",3137.78545682083,-2.66851726848572,0.0685929118615429,-38.9036883850654,0,0
"TRIM61",1470.21636996026,-0.156098814350335,0.0692289843346017,-2.25481878508963,0.0241447056726899,0.0383104736670009
"TMEM192",2404.88024099332,0.293056676592467,0.0590904478300313,4.95945939410411,7.06896213177219e-07,1.68366704931631e-06
"GK3P",44.6944224207976,-1.61266382681706,0.347388410418132,-4.64224993826358,3.44635610975928e-06,7.86278704144332e-06
"MSMO1",12014.9589523173,-1.24142073476392,0.0542669609686362,-22.876179402812,8.02281531393885e-116,1.46723511224092e-114
"CPE",3518.0672865124,1.21142818410564,0.0520593190004241,23.2701504238996,8.89473667075579e-120,1.69909263983999e-118
"HADHAP1",37.3712911722779,-3.65500707703084,0.513367191166266,-7.11967406551129,1.08182583677083e-12,3.41570964485724e-12
"TMEM69",3271.68999719485,0.597543376887822,0.0532161640838904,11.2286067057718,2.95095085894301e-29,1.54047261771771e-28
"LOC101928151",78.7509422304568,-1.3319273288352,0.259423629284975,-5.13417892004002,2.83378418722715e-07,6.90571485441293e-07
"LOC101928131",21.0566511281052,-1.41002866743349,0.510862913072215,-2.76009205474302,0.00577850764316946,0.0100025097013184
"TLL1",72.7875543470971,-3.32509495319303,0.341156341971193,-9.74654298958861,1.90857080523199e-22,8.37752180391778e-22
"SPOCK3",36.0359474162253,-1.54387673457243,0.393808255094009,-3.92037676864819,8.84106365870857e-05,0.000182831572416672
"ANXA10",2.14098582667508,-4.66205582346501,1.96669045877794,-2.3705081817308,0.0177636507723347,0.0288113913004997
"DDX60",2196.58130226509,0.896127081877028,0.0699573863289227,12.8096135219183,1.44854219960137e-37,9.13243187533853e-37
"DDX60L",344.194901802293,1.70016013877569,0.132888891035887,12.793846991443,1.77466832113874e-37,1.11756909934342e-36
"IPP",1116.02544206028,1.34004979675388,0.0798933132474357,16.7729906582249,3.846518078596e-63,3.75079890312224e-62
"PALLD",7362.58896535458,0.180134220000277,0.0426225305669187,4.22626760082818,2.3759941585159e-05,5.12333648954182e-05
"LOC101928172",78.9441630565923,-1.53554286654771,0.273207084629854,-5.62043575344355,1.90476415967e-08,4.94583294280889e-08
"CBR4",5851.63166228001,0.406866016656722,0.0612646069940353,6.64112668993917,3.11294319047319e-11,9.21835236083528e-11
"SH3RF1",4428.92001035256,0.454022469755042,0.0497229649944108,9.13104175919672,6.78432661558055e-20,2.76291575690707e-19
"NEK1",3964.07334029576,0.556406924326849,0.0479614199654769,11.601135344353,4.06647268014178e-31,2.22469504184056e-30
"C4orf27",4744.75964684178,1.19156087212205,0.0685751718670816,17.3759808350409,1.25442957865316e-67,1.3037429472578e-66
"LOC100506085",271.954278101198,-2.22449744051612,0.166352525495982,-13.3721891740673,8.79147449214615e-41,5.90591863107759e-40
"MFAP3L",1298.21967355574,1.36560945701839,0.0702597683230361,19.4365778540526,3.78592645277037e-84,4.90850054161291e-83
"AADAT",1052.30306383924,-0.182762808226477,0.080229100358108,-2.27801143737999,0.0227258961669407,0.0362455810143235
"LOC101928223",58.7440907860322,-2.63972927171206,0.325263497901395,-8.11566403467845,4.8313561307932e-16,1.73412415466821e-15
"LOC100506122",2.14675593590681,-4.66551397012985,1.87530538330414,-2.48786891546677,0.0128511090631295,0.0212539656123249
"LOC101928288",46.7768117342542,-2.57025353764042,0.371750402157003,-6.91392268233491,4.71432187531046e-12,1.45062963585642e-11
"LOC441052",12.3571611376796,-3.62277333489391,0.852935085759018,-4.2474197572375,2.16246577564865e-05,4.67612157689465e-05
"GALNTL6",12.5852844738717,-3.96750841904738,0.859922708571231,-4.6137965418304,3.95379477477163e-06,8.98988400531428e-06
"GALNT7",12845.7600414934,-0.417144443302581,0.0552023083749379,-7.55664854573304,4.13587513067554e-14,1.38580573267292e-13
"HMGB2",62064.3296892347,0.585112129959656,0.0497353134584626,11.7645208056912,5.94630069737822e-32,3.31989702959923e-31
"SAP30",1914.3807045303,0.999494120783751,0.0682804265161973,14.6380767048468,1.60545703858397e-48,1.24612318148808e-47
"LOC101928409",7.544203834582,3.70572502507671,1.12746283098378,3.28678243152658,0.00101339096004898,0.00190454544893167
"PIK3R3",7576.96591796416,1.55208297843802,0.051712397282626,30.0137502803313,6.49278439073368e-198,2.26908771538249e-196
"LOC101928509",11.3777325004255,-2.39749416204669,0.754440536247258,-3.17784377543169,0.00148374675120236,0.00274144343235203
"FBXO8",1374.39058519091,0.407339016016303,0.0750924845862707,5.42449778111054,5.81177121094214e-08,1.46852675368751e-07
"CEP44",4513.72980267653,0.372705087036083,0.0667946751201912,5.5798622624548,2.40709120123407e-08,6.22309536063047e-08
"HPGD",34.3886302629707,-3.61462958767472,0.492643297670736,-7.33721458256923,2.18084812821647e-13,7.08775641670354e-13
"GLRA3",15.2529072373401,-1.91645586620867,0.604124598914741,-3.17228576629958,0.00151244102086983,0.00279352087158912
"GPM6A",334.346633069894,-0.916606883414095,0.137055584793772,-6.68784774289437,2.26476579988291e-11,6.74811278413967e-11
"WDR17",859.516495034355,-0.201144544503176,0.0797578304164807,-2.52194102388237,0.0116709273564205,0.0194284409159151
"NEIL3",1489.80117030503,0.527818330608512,0.0772554471656701,6.83211799262043,8.36699839269495e-12,2.5463447689889e-11
"AGA",1432.43371429392,-0.302939539656334,0.0673012333271669,-4.5012479664923,6.75556372404139e-06,1.51114478774994e-05
"POMGNT1",5795.27146995572,0.941214351902349,0.0495980293285773,18.9768497789899,2.65017238427638e-80,3.26007994732144e-79
"MGC45800",1330.69658364179,0.496660280224982,0.0768298523732995,6.46441799486765,1.01689424502188e-10,2.93661354252585e-10
"TENM3",16329.019664386,1.38811694872527,0.0504328821132474,27.5240456337246,9.05212437434603e-167,2.51672878986752e-165
"DCTD",6860.30855879971,0.266153973265734,0.0526218354595042,5.05786183514173,4.239834309658e-07,1.02206238395784e-06
"LURAP1",192.210070956225,1.0821351707423,0.166627588725487,6.4943337356041,8.3401679734253e-11,2.41884864069886e-10
"FAM92A1P2",26.6301772805934,-1.97305239252548,0.473726546579617,-4.16496058067939,3.11406364783635e-05,6.65682601886511e-05
"WWC2-AS2",552.067572131245,-0.785495108995201,0.0965065139680026,-8.1392962681839,3.97582002775164e-16,1.43172260543143e-15
"WWC2",20901.1586133871,-0.679381336265212,0.0359821332645493,-18.8810744285292,1.63231532940402e-79,1.9928031014844e-78
"CLDN24",23.2942476280276,-1.66857603595848,0.51583381276327,-3.23471628782939,0.00121763657583602,0.00227084385237556
"RAD54L",2859.56385486174,0.426628048868537,0.0643795673747383,6.62676166158798,3.43130975528969e-11,1.01370883704079e-10
"ING2",1903.59921505969,0.962311923646748,0.0607093067620883,15.8511433414636,1.38046236404418e-56,1.21111212641103e-55
"RWDD4",4119.28281666335,0.188284515089445,0.0681554199621071,2.76257581853544,0.00573472409464469,0.00993172789583224
"TRAPPC11",10323.6482298801,1.001437711981,0.054380107775562,18.4155153960736,9.8645866934616e-76,1.14381735703967e-74
"LOC101928783",447.42871320978,-0.760436699949564,0.132016759275746,-5.76015275728154,8.403784625768e-09,2.22221370701984e-08
"LOC101929169",16.8365314311361,-1.56473666134393,0.551209120921689,-2.83873506796748,0.00452927448313022,0.00793967075795176
